06/08/2014 18:15:05,142503214.9498002
07/08/2014 18:15:05,146228789.1968538
08/08/2014 18:15:05,157903329.12391794
09/08/2014 18:15:05,169672521.35675654
10/08/2014 18:15:05,175557117.47317585
11/08/2014 18:15:05,178499415.53138548
12/08/2014 18:15:05,177518649.51198226
13/08/2014 18:15:05,153980265.04630506
14/08/2014 18:15:05,166730223.29854688
15/08/2014 18:15:05,159864861.16272435
16/08/2014 18:15:05,167710989.31795013
17/08/2014 18:15:05,161826393.20153078
18/08/2014 18:15:05,171634053.39556298
19/08/2014 18:15:05,202037799.9970627
20/08/2014 18:15:05,187281346.34363714
21/08/2014 18:15:05,199134596.1122218
22/08/2014 18:15:05,190837321.2742126
23/08/2014 18:15:05,186096021.36677873
24/08/2014 18:15:05,194393296.20478794
25/08/2014 18:15:05,158833546.89903405
26/08/2014 18:15:05,196763946.1585049
27/08/2014 18:15:05,190837321.2742126
28/08/2014 18:15:05,214543820.81138182
29/08/2014 18:15:05,196763946.1585049
30/08/2014 18:15:05,203875896.01965567
31/08/2014 18:15:05,231138370.48740026
01/09/2014 18:15:05,204522695.65842453
02/09/2014 18:15:05,194978303.1943648
03/09/2014 18:15:05,216794057.39793003
04/09/2014 18:15:05,227701934.49971262
05/09/2014 18:15:05,203159211.0207017
06/09/2014 18:15:05,229065419.13743553
07/09/2014 18:15:05,223611480.58654416
08/09/2014 18:15:05,208613149.57159302
09/09/2014 18:15:05,179979972.17941362
10/09/2014 18:15:05,212703603.48476154
11/09/2014 18:15:05,220884511.31109852
12/09/2014 18:15:05,219521026.67337573
13/09/2014 18:15:05,241336780.876941
14/09/2014 18:15:05,252083493.01791033
15/09/2014 18:15:05,219460923.33323961
16/09/2014 18:15:05,250600648.94133443
17/09/2014 18:15:05,280257530.4728533
18/09/2014 18:15:05,274326154.1665495
19/09/2014 18:15:05,240220740.40530282
20/09/2014 18:15:05,256532025.24763823
21/09/2014 18:15:05,259497713.40079013
22/09/2014 18:15:05,232806520.0224231
23/09/2014 18:15:05,223909455.56296748
24/09/2014 18:15:05,241703584.48187876
25/09/2014 18:15:05,241703584.48187876
26/09/2014 18:15:05,260177353.0926775
27/09/2014 18:15:05,220547690.03882593
28/09/2014 18:15:05,239501007.15153757
29/09/2014 18:15:05,237777978.32310924
30/09/2014 18:15:05,261900381.9211058
01/10/2014 18:15:05,249839180.12210757
02/10/2014 18:15:05,255008266.6073925
03/10/2014 18:15:05,242947064.80839422
04/10/2014 18:15:05,246393122.4652509
05/10/2014 18:15:05,306699131.46024233
06/10/2014 18:15:05,275684612.5485324
07/10/2014 18:15:05,260177353.0926775
08/10/2014 18:15:05,225716776.52411097
09/10/2014 18:15:05,247077560.3299994
10/10/2014 18:15:05,276657268.2568303
11/10/2014 18:15:05,248817543.1492248
12/10/2014 18:15:05,257517457.2453515
13/10/2014 18:15:05,266217371.3414782
14/10/2014 18:15:05,243597594.69154862
15/10/2014 18:15:05,255777474.42612612
16/10/2014 18:15:05,260997422.88380215
17/10/2014 18:15:05,233157697.77619657
18/10/2014 18:15:05,294057096.44908375
19/10/2014 18:15:05,233157697.77619657
20/10/2014 18:15:05,240117629.05309802
21/10/2014 18:15:05,243597594.69154862
22/10/2014 18:15:05,297537062.0875345
23/10/2014 18:15:05,255806390.89316687
24/10/2014 18:15:05,291583508.5006027
25/10/2014 18:15:05,271906093.816513
26/10/2014 18:15:05,232551264.4483335
27/10/2014 18:15:05,266539526.1753976
28/10/2014 18:15:05,268328382.0557694
29/10/2014 18:15:05,257595246.77353868
30/10/2014 18:15:05,309472067.30432075
31/10/2014 18:15:05,336304905.5098977
01/11/2014 18:15:05,286216940.85948735
02/11/2014 18:15:05,293372364.3809745
03/11/2014 18:15:05,277272661.45762837
04/11/2014 18:15:05,293372364.3809745
05/11/2014 18:15:05,314993428.4367333
06/11/2014 18:15:05,285462794.5207895
07/11/2014 18:15:05,283494085.59305996
08/11/2014 18:15:05,307118592.725815
09/11/2014 18:15:05,273650540.95441204
10/11/2014 18:15:05,311056010.58127403
11/11/2014 18:15:05,277587958.80987114
12/11/2014 18:15:05,265775705.24349368
13/11/2014 18:15:05,287431503.4485191
14/11/2014 18:15:05,287431503.4485191
15/11/2014 18:15:05,295306339.1594374
16/11/2014 18:15:05,285462794.5207895
17/11/2014 18:15:05,299243757.0148966
18/11/2014 18:15:05,295306339.1594374
19/11/2014 18:15:05,274455576.19439745
20/11/2014 18:15:05,274455576.19439745
21/11/2014 18:15:05,248412346.3365349
22/11/2014 18:15:05,316525409.04171383
23/11/2014 18:15:05,282468877.6891244
24/11/2014 18:15:05,310515432.92066866
25/11/2014 18:15:05,256425647.8312618
26/11/2014 18:15:05,286475528.4364878
27/11/2014 18:15:05,262435623.95230705
28/11/2014 18:15:05,310515432.92066866
29/11/2014 18:15:05,302502131.4259417
30/11/2014 18:15:05,312518758.2943504
01/12/2014 18:15:05,286475528.4364878
02/12/2014 18:15:05,284472203.06280607
03/12/2014 18:15:05,242402370.21548972
04/12/2014 18:15:05,294339755.8888744
05/12/2014 18:15:05,298317320.1576429
06/12/2014 18:15:05,288373409.48572147
07/12/2014 18:15:05,242631420.3948829
08/12/2014 18:15:05,298317320.1576429
09/12/2014 18:15:05,276440716.67941576
10/12/2014 18:15:05,326160270.0390229
11/12/2014 18:15:05,288373409.48572147
12/12/2014 18:15:05,282407063.0825686
13/12/2014 18:15:05,284395845.2169529
14/12/2014 18:15:05,262519241.73872578
15/12/2014 18:15:05,304283666.5607958
16/12/2014 18:15:05,264508023.8731101
17/12/2014 18:15:05,252575331.06680438
18/12/2014 18:15:05,272641755.6692882
19/12/2014 18:15:05,243219983.4747607
20/12/2014 18:15:05,276564658.6285585
21/12/2014 18:15:05,284410464.54709923
22/12/2014 18:15:05,253027240.8729365
23/12/2014 18:15:05,317755139.700897
24/12/2014 18:15:05,296179173.4249102
25/12/2014 18:15:05,331485300.0583433
26/12/2014 18:15:05,282449013.06746405
27/12/2014 18:15:05,313832236.7416268
28/12/2014 18:15:05,327562397.0990728
29/12/2014 18:15:05,331485300.0583433
30/12/2014 18:15:05,286371916.02673435
31/12/2014 18:15:05,313142288.94134825
01/01/2015 18:15:05,335365290.0920246
02/01/2015 18:15:05,323243653.10074663
03/01/2015 18:15:05,331324744.4282652
04/01/2015 18:15:05,335365290.0920246
05/01/2015 18:15:05,339405835.755784
06/01/2015 18:15:05,317182834.6051076
07/01/2015 18:15:05,299000379.1181906
08/01/2015 18:15:05,272736832.303755
09/01/2015 18:15:05,307081470.4457093
10/01/2015 18:15:05,284858469.295033
11/01/2015 18:15:05,296980106.2863109
12/01/2015 18:15:05,358478281.0068714
13/01/2015 18:15:05,229513533.57147256
14/01/2015 18:15:05,330062319.7075463
15/01/2015 18:15:05,303832201.58509225
16/01/2015 18:15:05,325690633.3538039
17/01/2015 18:15:05,299460515.2313499
18/01/2015 18:15:05,325690633.3538039
19/01/2015 18:15:05,338805692.4150309
20/01/2015 18:15:05,262301181.22454005
21/01/2015 18:15:05,299460515.2313499
22/01/2015 18:15:05,327876476.53067505
23/01/2015 18:15:05,271044553.9320248
24/01/2015 18:15:05,264487024.40141127
25/01/2015 18:15:05,275416240.285767
26/01/2015 18:15:05,277602083.4626383
27/01/2015 18:15:05,316947260.64631927
28/01/2015 18:15:05,324166338.97182435
29/01/2015 18:15:05,348786567.2481655
30/01/2015 18:15:05,285184310.8676176
31/01/2015 18:15:05,318011281.90273905
01/02/2015 18:15:05,348786567.2481655
02/02/2015 18:15:05,301597796.3851783
03/02/2015 18:15:05,276977568.1088373
04/02/2015 18:15:05,330321396.04090965
05/02/2015 18:15:05,301597796.3851783
06/02/2015 18:15:05,359044995.6966409
07/02/2015 18:15:05,352889938.62755555
08/02/2015 18:15:05,262615768.28097162
09/02/2015 18:15:05,342533060.6677449
10/02/2015 18:15:05,331483607.09781766
11/02/2015 18:15:05,331483607.09781766
12/02/2015 18:15:05,300545137.10202134
13/02/2015 18:15:05,309384699.9579631
14/02/2015 18:15:05,355792404.9516578
15/02/2015 18:15:05,296125355.6740504
16/02/2015 18:15:05,349162732.8097013
17/02/2015 18:15:05,342533060.6677449
18/02/2015 18:15:05,355792404.9516578
19/02/2015 18:15:05,362422077.09361404
20/02/2015 18:15:05,366841858.521585
21/02/2015 18:15:05,304964918.5299923
22/02/2015 18:15:05,333693497.81180316
23/02/2015 18:15:05,317934931.9857043
24/02/2015 18:15:05,320255624.9199065
25/02/2015 18:15:05,362028097.7355465
26/02/2015 18:15:05,334179782.52511984
27/02/2015 18:15:05,366669483.60395086
28/02/2015 18:15:05,313293546.1172998
01/03/2015 18:15:05,348103940.1303331
02/03/2015 18:15:05,348103940.1303331
03/03/2015 18:15:05,357386711.867142
04/03/2015 18:15:05,364348790.66974866
05/03/2015 18:15:05,264558994.49905315
06/03/2015 18:15:05,366669483.60395086
07/03/2015 18:15:05,327217703.7225131
08/03/2015 18:15:05,362028097.7355465
09/03/2015 18:15:05,311208023.870146
10/03/2015 18:15:05,356003118.21509117
11/03/2015 18:15:05,391367666.3821532
12/03/2015 18:15:05,313565660.41461676
13/03/2015 18:15:05,327711479.6814416
14/03/2015 18:15:05,315923296.95908755
15/03/2015 18:15:05,346572572.03720796
16/03/2015 18:15:05,308850387.3256752
17/03/2015 18:15:05,337142025.8593248
18/03/2015 18:15:05,332426752.7703832
19/03/2015 18:15:05,337142025.8593248
20/03/2015 18:15:05,332426752.7703832
21/03/2015 18:15:05,337142025.8593248
22/03/2015 18:15:05,313565660.41461676
23/03/2015 18:15:05,358360754.759562
24/03/2015 18:15:05,387831112.208752
25/03/2015 18:15:05,385508770.2194781
26/03/2015 13:16:48,355318324.3589165
